"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","TOV","BLK","PF"
"6522",104734,"2025-26","ACB","YVES PONS","MORABANC ANDORRA","2026-05-14, JOV vs MBA",24,9,0,0,3,4,0,0,2,1,3,0,0,0,0,2
"6523",104734,"2025-26","ACB","ARTEM PUSTOVYI","MORABANC ANDORRA","2026-05-14, JOV vs MBA",22,14,7,9,0,0,0,3,3,1,4,2,0,2,0,2
"6524",104734,"2025-26","ACB","RAFA LUZ","MORABANC ANDORRA","2026-05-14, JOV vs MBA",19,5,1,3,1,2,0,0,2,1,3,5,1,3,1,1
"6525",104734,"2025-26","ACB","SIR'JABARI RICE","MORABANC ANDORRA","2026-05-14, JOV vs MBA",20,9,4,6,0,2,1,1,1,0,1,3,2,0,1,2
"6526",104734,"2025-26","ACB","CHUMI ORTEGA","MORABANC ANDORRA","2026-05-14, JOV vs MBA",3,2,0,0,0,1,2,2,1,0,1,0,0,0,0,0
"6527",104734,"2025-26","ACB","KOSTAS KOSTADINOV","MORABANC ANDORRA","2026-05-14, JOV vs MBA",13,8,4,5,0,0,0,0,1,2,3,1,0,1,1,0
"6528",104734,"2025-26","ACB","JUSTIN MCKOY","MORABANC ANDORRA","2026-05-14, JOV vs MBA",16,2,1,2,0,4,0,0,1,0,1,1,0,1,0,1
"6529",104734,"2025-26","ACB","KYLE KURIC","MORABANC ANDORRA","2026-05-14, JOV vs MBA",18,11,2,3,2,4,1,1,0,2,2,0,1,1,0,3
"6530",104734,"2025-26","ACB","RUBEN GUERRERO","MORABANC ANDORRA","2026-05-14, JOV vs MBA",5,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
"6531",104736,"2025-26","ACB","ANDREW ALBICY","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",10,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3
"6532",104736,"2025-26","ACB","NICO BRUSSINO","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",32,14,4,4,2,3,0,0,5,0,5,3,1,1,0,0
"6533",104736,"2025-26","ACB","MIKE TOBEY","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",11,8,4,5,0,0,0,1,3,0,3,0,0,0,0,0
"6534",104736,"2025-26","ACB","CHIMEZIE METU","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",21,15,3,4,2,3,3,4,1,0,1,0,0,3,0,0
"6535",104736,"2025-26","ACB","KASSIUS ROBERTSON","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",19,10,0,4,1,2,7,7,0,0,0,1,1,1,0,3
"6536",104736,"2025-26","ACB","ISAIAH WONG","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",27,25,8,11,0,0,9,10,2,0,2,3,0,2,0,2
"6537",104736,"2025-26","ACB","ERIC VILA","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",16,6,0,1,2,2,0,0,2,1,3,1,0,0,0,2
"6538",104736,"2025-26","ACB","ZIGA SAMAR","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",7,0,0,1,0,0,0,0,0,1,1,4,0,0,0,1
"6539",104736,"2025-26","ACB","CARLOS ALOCEN","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",10,2,0,0,0,1,2,2,1,0,1,0,1,1,0,1
"6540",104736,"2025-26","ACB","PIERRE PELOS","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",25,7,2,3,1,5,0,0,10,0,10,0,0,0,0,3
"6541",104736,"2025-26","ACB","BRANDON JEFFERSON","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",20,13,0,3,4,7,1,2,2,0,2,3,1,0,0,2
"6542",104736,"2025-26","ACB","MERVEDI MITEO","DREAMLAND GRAN CANARIA","2026-05-14, DGC vs LLT",2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"6543",104736,"2025-26","ACB","BRUNO FITIPALDO","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",21,5,1,2,1,4,0,0,1,0,1,4,1,2,0,3
"6544",104736,"2025-26","ACB","THOMAS SCRUBB","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",20,2,1,2,0,0,0,0,5,1,6,1,1,1,0,1
"6545",104736,"2025-26","ACB","TIM ABROMAITIS","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",17,14,6,6,0,1,2,2,5,2,7,0,0,0,1,2
"6546",104736,"2025-26","ACB","FRAN GUERRA","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",14,11,5,7,0,0,1,1,1,1,2,1,1,5,0,5
"6547",104736,"2025-26","ACB","PATTY MILLS","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",22,15,2,6,3,7,2,4,0,0,0,3,2,0,0,2
"6548",104736,"2025-26","ACB","JAIME FERNANDEZ","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",19,11,3,9,1,3,2,3,3,1,4,5,1,2,0,2
"6549",104736,"2025-26","ACB","WESLEY VAN BECK","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",16,3,0,4,1,4,0,0,0,0,0,2,1,1,0,0
"6550",104736,"2025-26","ACB","MARCELINHO HUERTAS","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6551",104736,"2025-26","ACB","JOAN SASTRE","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",20,3,0,0,1,1,0,0,1,1,2,0,0,0,0,2
"6552",104736,"2025-26","ACB","GIORGI SHERMADINI","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",21,15,6,8,0,0,3,3,4,1,5,1,0,1,0,1
"6553",104736,"2025-26","ACB","HECTOR ALDERETE","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",14,0,0,0,0,0,0,0,3,0,3,0,1,0,0,2
"6554",104736,"2025-26","ACB","AARON DOORNEKAMP","LA LAGUNA TENERIFE","2026-05-14, DGC vs LLT",14,4,2,2,0,1,0,0,2,0,2,0,0,0,0,3
"6555",104737,"2025-26","ACB","RAFAEL VILLAR","KOSNER BASKONIA","2026-05-14, BKN vs UCM",6,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0
"6556",104737,"2025-26","ACB","RODIONS KURUCS","KOSNER BASKONIA","2026-05-14, BKN vs UCM",18,2,1,2,0,2,0,0,2,0,2,0,0,2,0,0
"6557",104737,"2025-26","ACB","TRENT FORREST","KOSNER BASKONIA","2026-05-14, BKN vs UCM",23,14,4,5,1,4,3,4,5,1,6,4,1,2,0,4
"6558",104737,"2025-26","ACB","JESSE EDWARDS","KOSNER BASKONIA","2026-05-14, BKN vs UCM",13,7,3,4,0,0,1,2,3,2,5,0,0,1,2,0
"6559",104737,"2025-26","ACB","GYTIS RADZEVICIUS","KOSNER BASKONIA","2026-05-14, BKN vs UCM",26,2,1,1,0,1,0,0,2,0,2,0,0,0,0,2
"6560",104737,"2025-26","ACB","MAMADI DIAKITE","KOSNER BASKONIA","2026-05-14, BKN vs UCM",20,3,1,3,0,2,1,1,6,1,7,1,0,1,1,2
"6561",104737,"2025-26","ACB","KOBI SIMMONS","KOSNER BASKONIA","2026-05-14, BKN vs UCM",32,21,7,10,2,8,1,1,4,0,4,1,0,1,0,2
"6562",104737,"2025-26","ACB","EUGENE OMORUYI","KOSNER BASKONIA","2026-05-14, BKN vs UCM",19,10,2,5,1,2,3,4,2,2,4,1,1,3,0,4
"6563",104737,"2025-26","ACB","TADAS SEDEKERSKIS","KOSNER BASKONIA","2026-05-14, BKN vs UCM",10,3,1,2,0,0,1,2,5,0,5,0,0,0,0,2
"6564",104737,"2025-26","ACB","TIMOTHE LUWAWU-CABARROT","KOSNER BASKONIA","2026-05-14, BKN vs UCM",25,25,4,7,3,8,8,10,3,2,5,2,1,1,1,0
"6565",104737,"2025-26","ACB","MATTEO SPAGNOLO","KOSNER BASKONIA","2026-05-14, BKN vs UCM",9,0,0,0,0,1,0,0,2,0,2,0,0,0,0,5
"6566",104737,"2025-26","ACB","CLEMENT FRISCH","KOSNER BASKONIA","2026-05-14, BKN vs UCM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6567",104737,"2025-26","ACB","SANDER RAIESTE","UCAM MURCIA","2026-05-14, BKN vs UCM",15,2,1,1,0,1,0,0,3,2,5,0,0,0,0,5
"6568",104737,"2025-26","ACB","DAVID DEJULIUS","UCAM MURCIA","2026-05-14, BKN vs UCM",31,34,9,15,4,13,4,7,4,0,4,1,1,3,0,1
"6569",104737,"2025-26","ACB","JONAH RADEBAUGH","UCAM MURCIA","2026-05-14, BKN vs UCM",25,7,3,5,0,4,1,3,5,0,5,2,3,1,1,2
"6570",104737,"2025-26","ACB","EMANUEL CATE","UCAM MURCIA","2026-05-14, BKN vs UCM",23,14,6,8,0,0,2,2,3,2,5,0,1,1,1,3
"6571",104737,"2025-26","ACB","KELAN MARTIN","UCAM MURCIA","2026-05-14, BKN vs UCM",19,4,2,4,0,4,0,0,2,1,3,0,0,0,0,2
"6572",104737,"2025-26","ACB","DEVONTAE CACOK","UCAM MURCIA","2026-05-14, BKN vs UCM",12,8,4,6,0,0,0,0,3,3,6,2,3,0,0,5
"6573",104737,"2025-26","ACB","MICHAEL FORREST","UCAM MURCIA","2026-05-14, BKN vs UCM",16,6,2,4,0,4,2,2,2,0,2,1,0,0,0,1
"6574",104737,"2025-26","ACB","HOWARD SANT-ROOS","UCAM MURCIA","2026-05-14, BKN vs UCM",21,5,0,1,1,2,2,2,4,0,4,2,0,1,0,3
"6575",104737,"2025-26","ACB","RUBEN LOPEZ DE LA TORRE","UCAM MURCIA","2026-05-14, BKN vs UCM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6576",104737,"2025-26","ACB","MOUSSA DIAGNE","UCAM MURCIA","2026-05-14, BKN vs UCM",5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"6577",104737,"2025-26","ACB","JAYLEN HANDS","UCAM MURCIA","2026-05-14, BKN vs UCM",12,0,0,2,0,4,0,0,2,0,2,0,0,1,0,0
"6578",104737,"2025-26","ACB","TONI NAKIC","UCAM MURCIA","2026-05-14, BKN vs UCM",21,0,0,0,0,3,0,0,1,3,4,3,0,0,0,2
"6579",104738,"2025-26","ACB","KEANDRE COOK","RIO BREOGAN","2026-05-16, BRE vs GIR",24,11,2,4,2,5,1,2,3,1,4,0,3,2,1,2
"6580",104738,"2025-26","ACB","DEWAYNE RUSSELL","RIO BREOGAN","2026-05-16, BRE vs GIR",18,4,2,7,0,3,0,0,0,0,0,4,0,3,0,2
"6581",104738,"2025-26","ACB","DRAGAN APIC","RIO BREOGAN","2026-05-16, BRE vs GIR",23,12,4,5,0,0,4,5,1,0,1,1,2,1,0,3
"6582",104738,"2025-26","ACB","MIHAJLO ANDRIC","RIO BREOGAN","2026-05-16, BRE vs GIR",26,16,1,2,4,7,2,2,1,1,2,2,2,2,0,2
"6583",104738,"2025-26","ACB","ARTURS KURUCS","RIO BREOGAN","2026-05-16, BRE vs GIR",18,0,0,0,0,2,0,0,2,0,2,0,1,0,0,2
"6584",104738,"2025-26","ACB","BAKARY DIBBA","RIO BREOGAN","2026-05-16, BRE vs GIR",14,7,2,3,0,0,3,3,2,4,6,0,1,3,0,2
"6585",104738,"2025-26","ACB","FRANCIS ALONSO","RIO BREOGAN","2026-05-16, BRE vs GIR",22,12,2,2,2,6,2,2,2,1,3,4,2,2,0,1
"6586",104738,"2025-26","ACB","ALEKSANDAR ARANITOVIC","RIO BREOGAN","2026-05-16, BRE vs GIR",16,9,2,4,1,3,2,3,3,1,4,2,1,0,0,3
"6587",104738,"2025-26","ACB","DOMINIK MAVRA","RIO BREOGAN","2026-05-16, BRE vs GIR",21,9,2,4,0,1,5,6,3,0,3,9,0,1,0,1
"6588",104738,"2025-26","ACB","DANKO BRANKOVIC","RIO BREOGAN","2026-05-16, BRE vs GIR",17,15,4,5,0,0,7,8,4,0,4,1,0,1,2,3
"6589",104738,"2025-26","ACB","ERIK QUINTELA","RIO BREOGAN","2026-05-16, BRE vs GIR",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6590",104738,"2025-26","ACB","IVAN CRUZ","RIO BREOGAN","2026-05-16, BRE vs GIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6591",104738,"2025-26","ACB","PEP BUSQUETS","BASQUET GIRONA","2026-05-16, BRE vs GIR",22,0,0,2,0,5,0,0,5,2,7,1,0,3,1,4
"6592",104738,"2025-26","ACB","DEREK NEEDHAM","BASQUET GIRONA","2026-05-16, BRE vs GIR",22,14,1,2,4,11,0,0,1,1,2,3,3,5,2,2
"6593",104738,"2025-26","ACB","OTIS LIVINGSTON","BASQUET GIRONA","2026-05-16, BRE vs GIR",29,15,3,5,2,4,3,3,2,1,3,5,1,3,0,2
"6594",104738,"2025-26","ACB","SERGI MARTINEZ","BASQUET GIRONA","2026-05-16, BRE vs GIR",23,2,1,2,0,3,0,0,0,3,3,0,1,1,0,2
"6595",104738,"2025-26","ACB","NIKOLA MARIC","BASQUET GIRONA","2026-05-16, BRE vs GIR",12,4,1,3,0,0,2,4,1,2,3,0,0,1,0,4
"6596",104738,"2025-26","ACB","CAMERON HILDRETH","BASQUET GIRONA","2026-05-16, BRE vs GIR",17,11,3,4,0,1,5,6,1,0,1,3,0,2,0,3
"6597",104738,"2025-26","ACB","MARK HUGHES","BASQUET GIRONA","2026-05-16, BRE vs GIR",17,4,2,3,0,3,0,0,2,0,2,0,2,2,0,2
"6598",104738,"2025-26","ACB","GUILLEM FERRANDO","BASQUET GIRONA","2026-05-16, BRE vs GIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6599",104738,"2025-26","ACB","PEPE VILDOZA","BASQUET GIRONA","2026-05-16, BRE vs GIR",11,0,0,0,0,2,0,0,2,0,2,2,1,1,0,0
"6600",104738,"2025-26","ACB","MARTINAS GEBEN","BASQUET GIRONA","2026-05-16, BRE vs GIR",22,16,6,8,0,1,4,5,5,3,8,0,0,1,0,2
"6601",104738,"2025-26","ACB","JAMES KARNIK","BASQUET GIRONA","2026-05-16, BRE vs GIR",6,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2
"6602",104738,"2025-26","ACB","MINDAUGAS SUSINSKAS","BASQUET GIRONA","2026-05-16, BRE vs GIR",19,10,2,3,2,3,0,0,4,0,4,3,0,0,1,3
"6603",104739,"2025-26","ACB","FERRAN BASSAS","BAXI MANRESA","2026-05-16, BAX vs CAZ",23,8,0,0,2,4,2,2,1,1,2,9,1,3,0,3
"6604",104739,"2025-26","ACB","ALEX REYES","BAXI MANRESA","2026-05-16, BAX vs CAZ",24,17,1,1,4,8,3,3,5,1,6,3,0,2,0,2
"6605",104739,"2025-26","ACB","GUSTAV KNUDSEN","BAXI MANRESA","2026-05-16, BAX vs CAZ",21,6,1,3,1,2,1,2,4,0,4,1,1,3,1,1
"6606",104739,"2025-26","ACB","PIERRE ORIOLA","BAXI MANRESA","2026-05-16, BAX vs CAZ",16,12,3,5,0,0,6,6,3,3,6,1,0,3,1,5
"6607",104739,"2025-26","ACB","RETIN OBASOHAN","BAXI MANRESA","2026-05-16, BAX vs CAZ",21,15,6,8,0,1,3,6,1,0,1,3,5,2,0,2
"6608",104739,"2025-26","ACB","KAODIRICHI AKOBUNDU","BAXI MANRESA","2026-05-16, BAX vs CAZ",12,3,0,0,0,0,3,4,1,1,2,0,0,1,2,4
"6609",104739,"2025-26","ACB","DAVID DUKE JR","BAXI MANRESA","2026-05-16, BAX vs CAZ",5,3,0,3,1,3,0,0,0,0,0,1,0,0,0,0
"6610",104739,"2025-26","ACB","AGUSTIN UBAL","BAXI MANRESA","2026-05-16, BAX vs CAZ",17,9,1,3,0,1,7,8,3,1,4,0,0,0,0,2
"6611",104739,"2025-26","ACB","MARCIS STEINBERGS","BAXI MANRESA","2026-05-16, BAX vs CAZ",19,6,3,5,0,4,0,0,1,1,2,0,0,0,0,2
"6612",104739,"2025-26","ACB","LOUIS OLINDE","BAXI MANRESA","2026-05-16, BAX vs CAZ",9,11,4,5,1,1,0,0,3,1,4,0,0,0,0,0
"6613",104739,"2025-26","ACB","ELI BROOKS","BAXI MANRESA","2026-05-16, BAX vs CAZ",18,8,1,2,2,3,0,0,1,1,2,4,2,2,0,1
"6614",104739,"2025-26","ACB","DANI PEREZ","BAXI MANRESA","2026-05-16, BAX vs CAZ",14,3,0,2,1,3,0,0,1,0,1,3,2,2,0,2
"6615",104739,"2025-26","ACB","DEVIN ROBINSON","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",24,13,6,8,0,1,1,2,2,1,3,0,2,5,2,5
"6616",104739,"2025-26","ACB","MARCO SPISSU","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",22,16,3,6,2,4,4,4,2,2,4,3,1,2,0,2
"6617",104739,"2025-26","ACB","JUSTIN WRIGHT-FOREMAN","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",12,4,2,4,0,2,0,0,0,0,0,0,0,3,0,1
"6618",104739,"2025-26","ACB","SANTI YUSTA","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",23,14,5,9,0,5,4,8,6,0,6,0,2,2,0,3
"6619",104739,"2025-26","ACB","BOJAN DUBLJEVIC","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",23,6,1,2,0,0,4,4,6,2,8,2,2,2,0,3
"6620",104739,"2025-26","ACB","TRAE BELL-HAYNES","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",23,10,3,5,1,1,1,2,0,0,0,3,1,4,1,4
"6621",104739,"2025-26","ACB","ISAIAH WASHINGTON","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",6,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0
"6622",104739,"2025-26","ACB","MIGUEL GONZALEZ","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",15,1,0,1,0,0,1,2,1,1,2,1,0,1,1,1
"6623",104739,"2025-26","ACB","JAIME FERNANDEZ","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",11,5,1,1,1,1,0,0,1,0,1,0,1,0,0,2
"6624",104739,"2025-26","ACB","GABRIEL OLASENI","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",10,7,3,4,0,0,1,1,1,0,1,0,0,1,0,2
"6625",104739,"2025-26","ACB","JOAQUIN RODRIGUEZ","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",26,7,2,5,0,3,3,4,1,1,2,2,1,1,0,3
"6626",104739,"2025-26","ACB","YOUSSOUF TRAORE","CASADEMONT ZARAGOZA","2026-05-16, BAX vs CAZ",4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2
"6627",104740,"2025-26","ACB","MELVIN EJIM","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",29,4,2,3,0,5,0,0,2,2,4,0,1,2,0,2
"6628",104740,"2025-26","ACB","CALEB AGADA","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",18,6,3,7,0,0,0,1,1,3,4,1,0,0,0,1
"6629",104740,"2025-26","ACB","ORIOL PAULI","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",30,17,6,11,1,3,2,7,10,1,11,2,1,0,0,3
"6630",104740,"2025-26","ACB","DANI GARCIA","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",22,8,4,8,0,0,0,0,5,0,5,2,1,3,0,4
"6631",104740,"2025-26","ACB","ATOUMANE DIAGNE","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",12,5,2,2,0,0,1,2,1,1,2,0,0,0,2,2
"6632",104740,"2025-26","ACB","JAMES BATEMON","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",27,17,5,9,1,6,4,4,1,1,2,2,3,0,0,2
"6633",104740,"2025-26","ACB","COREY WALDEN","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6634",104740,"2025-26","ACB","ADRIA RODRIGUEZ","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",14,4,2,4,0,1,0,0,1,2,3,1,1,1,0,0
"6635",104740,"2025-26","ACB","MIKEL SANZ","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6636",104740,"2025-26","ACB","MILLAN JIMENEZ","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",5,2,1,1,0,0,0,0,1,0,1,0,0,2,0,1
"6637",104740,"2025-26","ACB","JOHN SHURNA","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6638",104740,"2025-26","ACB","CAMERON KRUTWIG","HIOPOS LLEIDA","2026-05-17, HIO vs DGC",28,12,6,9,0,0,0,0,3,1,4,0,1,2,1,1
"6639",104740,"2025-26","ACB","ANDREW ALBICY","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",20,2,0,1,0,2,2,2,0,1,1,4,1,1,0,2
"6640",104740,"2025-26","ACB","NICO BRUSSINO","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",19,5,0,3,1,2,2,2,2,0,2,1,1,1,0,4
"6641",104740,"2025-26","ACB","MIKE TOBEY","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",15,4,2,3,0,2,0,0,6,0,6,1,0,1,1,1
"6642",104740,"2025-26","ACB","CHIMEZIE METU","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",33,10,1,4,2,5,2,2,4,1,5,0,1,2,0,0
"6643",104740,"2025-26","ACB","KASSIUS ROBERTSON","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",24,6,0,1,2,2,0,0,1,0,1,2,0,1,0,3
"6644",104740,"2025-26","ACB","ISAIAH WONG","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",30,21,4,11,4,8,1,2,3,0,3,2,2,1,0,2
"6645",104740,"2025-26","ACB","ERIC VILA","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",7,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"6646",104740,"2025-26","ACB","ZIGA SAMAR","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",6,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"6647",104740,"2025-26","ACB","CARLOS ALOCEN","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",9,2,0,0,0,0,2,2,2,0,2,1,0,2,0,0
"6648",104740,"2025-26","ACB","PIERRE PELOS","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",24,17,4,7,2,5,3,3,7,3,10,1,3,1,1,1
"6649",104740,"2025-26","ACB","BRANDON JEFFERSON","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",11,3,0,0,1,4,0,0,1,0,1,0,0,3,0,3
"6650",104740,"2025-26","ACB","MERVEDI MITEO","DREAMLAND GRAN CANARIA","2026-05-17, HIO vs DGC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6651",104743,"2025-26","ACB","ALBERTO ABALDE","REAL MADRID","2026-05-17, RMB vs JOV",7,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0
"6652",104743,"2025-26","ACB","FACU CAMPAZZO","REAL MADRID","2026-05-17, RMB vs JOV",23,2,1,1,0,3,0,0,3,0,3,5,2,1,0,2
"6653",104743,"2025-26","ACB","CHUMA OKEKE","REAL MADRID","2026-05-17, RMB vs JOV",21,10,2,2,2,5,0,0,1,3,4,1,2,0,1,1
"6654",104743,"2025-26","ACB","MARIO HEZONJA","REAL MADRID","2026-05-17, RMB vs JOV",23,13,4,6,1,6,2,2,5,0,5,1,0,4,0,0
"6655",104743,"2025-26","ACB","USMAN GARUBA","REAL MADRID","2026-05-17, RMB vs JOV",22,6,2,2,0,0,2,4,1,2,3,0,1,0,0,2
"6656",104743,"2025-26","ACB","DAVID KRAMER","REAL MADRID","2026-05-17, RMB vs JOV",5,5,1,1,1,2,0,0,2,0,2,0,1,0,0,3
"6657",104743,"2025-26","ACB","GABRIELE PROCIDA","REAL MADRID","2026-05-17, RMB vs JOV",16,12,3,5,2,5,0,0,0,2,2,0,0,0,0,2
"6658",104743,"2025-26","ACB","THEO MALEDON","REAL MADRID","2026-05-17, RMB vs JOV",19,11,4,5,0,2,3,5,0,0,0,5,1,1,0,2
"6659",104743,"2025-26","ACB","IZAN ALMANSA","REAL MADRID","2026-05-17, RMB vs JOV",18,7,3,4,0,0,1,2,2,1,3,0,0,0,0,3
"6660",104743,"2025-26","ACB","GABRIEL DECK","REAL MADRID","2026-05-17, RMB vs JOV",17,0,0,0,0,3,0,0,6,0,6,1,0,3,0,1
"6661",104743,"2025-26","ACB","SERGIO LLULL","REAL MADRID","2026-05-17, RMB vs JOV",12,6,0,1,2,7,0,0,1,0,1,2,0,0,0,1
"6662",104743,"2025-26","ACB","ANDRES FELIZ","REAL MADRID","2026-05-17, RMB vs JOV",17,9,2,7,1,3,2,4,2,2,4,2,2,1,1,3
"6663",104743,"2025-26","ACB","RICKY RUBIO","ASISA JOVENTUT","2026-05-17, RMB vs JOV",24,21,2,3,2,3,11,12,2,0,2,4,1,3,0,1
"6664",104743,"2025-26","ACB","JABARI PARKER","ASISA JOVENTUT","2026-05-17, RMB vs JOV",26,12,4,5,0,3,4,5,7,2,9,1,0,3,1,1
"6665",104743,"2025-26","ACB","MICHAEL RUZIC","ASISA JOVENTUT","2026-05-17, RMB vs JOV",23,12,4,6,1,1,1,2,3,0,3,1,0,1,1,2
"6666",104743,"2025-26","ACB","CAMERON HUNT","ASISA JOVENTUT","2026-05-17, RMB vs JOV",27,14,2,6,3,4,1,1,1,0,1,0,3,1,0,3
"6667",104743,"2025-26","ACB","ADAM HANGA","ASISA JOVENTUT","2026-05-17, RMB vs JOV",24,2,1,1,0,2,0,0,4,0,4,5,0,1,0,2
"6668",104743,"2025-26","ACB","HENRI DRELL","ASISA JOVENTUT","2026-05-17, RMB vs JOV",14,7,2,3,0,2,3,4,1,2,3,0,0,0,0,4
"6669",104743,"2025-26","ACB","YANNICK KRAAG","ASISA JOVENTUT","2026-05-17, RMB vs JOV",21,2,1,1,0,3,0,0,3,0,3,3,0,0,0,3
"6670",104743,"2025-26","ACB","LUDDE HAKANSON","ASISA JOVENTUT","2026-05-17, RMB vs JOV",15,9,0,1,3,5,0,0,0,0,0,0,1,2,0,3
"6671",104743,"2025-26","ACB","GUILLEM VIVES","ASISA JOVENTUT","2026-05-17, RMB vs JOV",9,5,0,0,1,2,2,2,0,0,0,0,1,0,0,0
"6672",104743,"2025-26","ACB","ADRIAN TORRES","ASISA JOVENTUT","2026-05-17, RMB vs JOV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6673",104743,"2025-26","ACB","MIGUEL ALLEN","ASISA JOVENTUT","2026-05-17, RMB vs JOV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6674",104743,"2025-26","ACB","SIMON BIRGANDER","ASISA JOVENTUT","2026-05-17, RMB vs JOV",17,5,2,5,0,0,1,3,5,1,6,3,0,1,0,2
"6675",104741,"2025-26","ACB","DEVONTAE CACOK","UCAM MURCIA","2026-05-17, UCM vs UNI",13,10,4,6,0,0,2,4,1,0,1,0,0,2,0,3
"6676",104741,"2025-26","ACB","SANDER RAIESTE","UCAM MURCIA","2026-05-17, UCM vs UNI",22,0,0,0,0,1,0,0,6,1,7,0,0,0,0,2
