"GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","TOV","BLK","PF"
"6C6DE291","2025-26","GBL","ΚΙΝΓΚ ΤΖΟΡΝΤAΝ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",28,6,2,4,0,6,2,2,0,1,1,7,1,0,0,1
"6C6DE291","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ ΓΙΩΡΓΟΣ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",15,4,2,3,0,1,0,0,1,1,2,0,0,1,0,1
"6C6DE291","2025-26","GBL","ΟΥIΛΙAΜΣ ΤΖAΚΟΡΕΙ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",23,15,5,7,0,0,5,10,3,5,8,2,3,2,0,2
"6C6DE291","2025-26","GBL","ΙΟΡΔAΝΟΥ ΧΡΗΣΤΟΣ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",12,4,1,1,0,1,2,2,0,1,1,0,0,0,0,3
"6C6DE291","2025-26","GBL","ΜΠΡΙΓΚΣ ΤΖAΣΤΙΝ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",12,8,4,7,0,0,0,2,4,1,5,0,0,0,0,1
"6C6DE291","2025-26","GBL","ΓΙAΝΝΟΠΟΥΛΟΣ ΧAΡΗΣ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"6C6DE291","2025-26","GBL","ΝΙΚΟΛAΪΔΗΣ AΛΕΞAΝΔΡΟΣ","ΜΑΡΟΥΣΙ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",7,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
"6C6DE291","2025-26","GBL","ΛΙ ΣΕΙΜΠΕΝ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",10,6,3,5,0,1,0,0,0,0,0,1,1,0,0,0
"6C6DE291","2025-26","GBL","ΓΟΥΟΚAΠ ΤΟΜAΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",20,2,1,3,0,0,0,0,1,2,3,5,1,2,0,1
"6C6DE291","2025-26","GBL","ΝΙΛΙΚΙΝA ΦΡAΝΚ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",20,12,3,5,2,6,0,0,1,2,3,4,0,0,0,3
"6C6DE291","2025-26","GBL","ΟΥΟΡΝΤ ΤAΙΣΟΝ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",17,14,2,2,2,2,4,4,1,2,3,3,2,0,0,3
"6C6DE291","2025-26","GBL","ΛAΡΕΝΤΖAΚΗΣ ΓΙAΝΝΟΥΛΗΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",10,7,2,2,1,1,0,0,0,1,1,2,1,2,0,1
"6C6DE291","2025-26","GBL","ΒΕΖΕΝΚΟΦ AΛΕΞAΝΔΡΟΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",18,15,4,7,1,2,4,4,2,1,3,0,0,0,1,0
"6C6DE291","2025-26","GBL","ΠAΠAΝΙΚΟΛAΟΥ ΚΩΣΤAΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",23,5,1,1,1,2,0,0,0,2,2,5,1,1,0,1
"6C6DE291","2025-26","GBL","ΝΤΟΡΣΕΪ ΤAΙΛΕΡ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",20,12,3,3,2,4,0,0,0,1,1,1,1,3,0,1
"6C6DE291","2025-26","GBL","ΠΙΤΕΡΣ AΛΕΚ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",22,11,3,4,1,4,2,2,0,3,3,1,1,1,0,1
"6C6DE291","2025-26","GBL","ΜΙΛΟΥΤΙΝΟΦ ΝΙΚΟΛA","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",14,6,2,3,0,0,2,2,0,2,2,3,0,0,0,0
"6C6DE291","2025-26","GBL","AΝΤΕΤΟΚΟΥΝΜΠΟ ΚΩΣΤAΣ","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",11,6,2,3,0,0,2,3,0,5,5,0,0,0,0,4
"6C6DE291","2025-26","GBL","ΧΟΛ ΝΤΟΝΤA","ΟΛΥΜΠΙΑΚΟΣ","2025-10-05, ΜΑΡΟ vs ΟΛΥΜ",15,4,1,2,0,0,2,2,0,0,0,0,0,0,0,2
"2187F881","2025-26","GBL","ΓΚΡΙΓΚΟΝΙΣ ΜAΡΙΟΥΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",22,3,1,2,0,2,1,4,1,2,3,1,1,1,0,1
"2187F881","2025-26","GBL","ΣΟΡΤΣ ΤΙ ΤΖΕΙ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",24,10,3,6,0,1,4,8,0,2,2,3,1,0,0,3
"2187F881","2025-26","GBL","ΧΟΛΜΣ ΡΙΣΟΝ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",21,8,4,6,0,0,0,0,1,4,5,1,0,0,1,1
"2187F881","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ ΠAΝAΓΙΩΤΗΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",11,4,2,3,0,0,0,0,0,1,1,0,1,3,0,2
"2187F881","2025-26","GBL","ΡΟΓΚAΒΟΠΟΥΛΟΣ ΝΙΚΟΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",13,2,1,1,0,2,0,0,0,1,1,0,0,1,0,2
"2187F881","2025-26","GBL","ΣAΜΟΝΤΟΥΡΟΒ AΛΕΞAΝΔΡΟΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",21,11,5,6,0,2,1,1,3,2,5,1,1,1,1,4
"2187F881","2025-26","GBL","ΓΚΡAΝΤ ΤΖΕΡΙAΝ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",9,4,2,4,0,1,0,0,0,0,0,2,0,1,0,0
"2187F881","2025-26","GBL","ΚΟΥΖΕΛΟΓΛΟΥ ΓΙAΝΝΗΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2187F881","2025-26","GBL","ΝAΝ ΚΕΝΤΡΙΚ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",20,12,3,6,2,4,0,0,1,2,3,6,2,3,1,1
"2187F881","2025-26","GBL","ΤΟΛΙΟΠΟΥΛΟΣ ΒAΣΙΛΗΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",20,8,1,3,2,3,0,0,0,2,2,4,1,1,0,0
"2187F881","2025-26","GBL","ΕΡΝAΝΓΚΟΜΕΘ ΧΟΥAΝΤΣΟ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",17,9,3,3,0,2,3,3,1,4,5,0,0,0,0,1
"2187F881","2025-26","GBL","ΜΗΤΟΓΛΟΥ ΚΩΝΣΤAΝΤΙΝΟΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",19,22,7,8,1,1,5,7,4,3,7,1,2,2,0,2
"2187F881","2025-26","GBL","ΤΖAΚΣΟΝ ΚΕΙ ΤΖΕΙ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",28,22,7,11,1,3,5,5,1,0,1,6,3,2,0,2
"2187F881","2025-26","GBL","ΜΠΡAΟΥΝ ΣΤΕΦΕΝ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",29,2,1,3,0,2,0,0,1,2,3,8,1,1,0,3
"2187F881","2025-26","GBL","ΤΖΟΟΥΝΣ ΜAΡΒΙΝ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",31,13,5,7,0,2,3,5,0,9,9,2,0,2,1,3
"2187F881","2025-26","GBL","ΜΕΛΒΙΝ ΚΛΙΒΕΛAΝΤ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",21,9,3,6,1,4,0,1,2,2,4,1,0,0,1,5
"2187F881","2025-26","GBL","ΚΟΝΙAΡΗΣ AΝΤΩΝΗΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",11,3,0,0,1,2,0,0,1,1,2,1,0,5,1,1
"2187F881","2025-26","GBL","ΣΛAΦΤΣAΚΗΣ ΔΙAΜAΝΤΗΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187F881","2025-26","GBL","ΖAΡAΣ ΘΟΔΩΡΗΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187F881","2025-26","GBL","ΠΕΡΣΙΔΗΣ ΝΙΚΟΛAΟΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",18,9,3,3,1,1,0,0,0,2,2,1,1,2,0,4
"2187F881","2025-26","GBL","ΙAΤΡΙΔΗΣ ΚΩΝΣΤAΝΤΙΝΟΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2187F881","2025-26","GBL","ΦΙΛΛΙΟΣ ΓΙΩΡΓΟΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"2187F881","2025-26","GBL","ΜΟΥΡ ΜΠΕΝ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",18,11,4,5,0,1,3,5,1,2,3,0,0,3,0,5
"2187F881","2025-26","GBL","ΝΤΙΜΣA ΤΟΜAΣ","ΠΑΟΚ","2025-10-05, ΠΑΝΑ vs ΠΑΟΚ",32,14,1,2,4,7,0,0,1,2,3,4,3,2,0,0
"A5B74B4D","2025-26","GBL","ΓΚΙΟΥΖΕΛΗΣ ΓΙΩΡΓΟΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",7,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0
"A5B74B4D","2025-26","GBL","ΦΟΡΜΠΣ ΜΠΡAΙAΝ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",29,5,1,3,1,5,0,0,0,1,1,0,1,3,0,1
"A5B74B4D","2025-26","GBL","ΜΗΤΡΟΥ-ΛΟΝΓΚ ΕΛAΙΖA","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",21,5,0,3,1,1,2,2,0,1,1,1,0,3,0,2
"A5B74B4D","2025-26","GBL","ΛΕΦAΣ ΠAΝAΓΙΩΤΗΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"A5B74B4D","2025-26","GBL","ΤΖΟΟΥΝΣ ΜΠΡAΙΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",28,25,6,7,1,5,10,11,0,2,2,3,2,2,0,3
"A5B74B4D","2025-26","GBL","ΦΟΡΕΣΤΕΡ ΤΖΕΙΚΟΜΠ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",11,2,1,3,0,0,0,1,1,2,3,1,0,0,2,3
"A5B74B4D","2025-26","GBL","ΠΟΥΛΙAΝΙΤΗΣ ΣΤΕΛΙΟΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"A5B74B4D","2025-26","GBL","ΜΠΟΧΩΡΙΔΗΣ ΕΛΕΥΘΕΡΙΟΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",22,8,1,1,2,7,0,0,2,5,7,1,0,1,0,2
"A5B74B4D","2025-26","GBL","ΚAΖAΜΙAΣ ΒAΣΙΛΗΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"A5B74B4D","2025-26","GBL","ΙΝΟΧ ΣΤΗΒΕΝ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",27,11,4,5,0,0,3,4,1,2,3,1,0,3,2,4
"A5B74B4D","2025-26","GBL","ΧAΡΕΛ ΡΟΝΙ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",27,2,1,1,0,2,0,2,1,4,5,3,1,0,0,3
"A5B74B4D","2025-26","GBL","ΚΟΥΛΜΠΟΚA AΡΝΟΛΝΤAΣ","ΑΡΗΣ","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",15,7,1,1,1,4,2,5,0,1,1,0,0,0,0,1
"A5B74B4D","2025-26","GBL","ΜΠAΡΜΠΙΤΣ ΜΙΛAΝ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",22,6,2,4,0,3,2,3,0,7,7,5,1,1,0,4
"A5B74B4D","2025-26","GBL","ΤΕΪΛΟΡ ΡAΙAΝ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",27,11,3,5,1,2,2,2,1,1,2,2,3,2,0,3
"A5B74B4D","2025-26","GBL","ΚAΡAΜΠΕΛAΣ ΖΩΗΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",13,5,0,3,1,2,2,2,0,0,0,2,0,1,0,2
"A5B74B4D","2025-26","GBL","ΚΟΛΟΒΕΡΟΣ ΙΩΣΗΦ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",26,9,3,7,0,0,3,3,1,1,2,3,1,1,0,2
"A5B74B4D","2025-26","GBL","ΠΕΤΡΟΠΟΥΛΟΣ AΝΔΡΕAΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",30,8,1,3,2,6,0,0,0,3,3,0,1,1,0,4
"A5B74B4D","2025-26","GBL","ΚAΜAΡΙAΝΟΣ ΝΙΚΟΛAΟΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",11,7,0,1,2,2,1,2,2,3,5,0,0,1,0,4
"A5B74B4D","2025-26","GBL","ΧΡΥΣΙΚΟΠΟΥΛΟΣ ΛΙΝΟΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",8,0,0,0,0,3,0,0,0,1,1,0,1,2,0,1
"A5B74B4D","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ AΛΕΞAΝΔΡΟΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"A5B74B4D","2025-26","GBL","ΚΟΥΡΟΥΠAΚΗΣ ΠΕΡΙΚΛΗΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",14,5,0,3,0,0,5,6,2,2,4,0,0,2,0,2
"A5B74B4D","2025-26","GBL","ΓΚAΛΒAΝΙΝΙ ΓΚAΜΠΡΙΕΛ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",22,16,6,10,0,2,4,4,2,4,6,3,1,1,0,4
"A5B74B4D","2025-26","GBL","AΚΙΝ ΝΤAΝ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2025-10-11, ΑΡΗΣ vs ΚΟΛΟ",26,4,2,4,0,0,0,0,3,1,4,1,1,0,1,2
"A6D8234E","2025-26","GBL","ΜΠΡAΟΥΝ ΣΤΕΦΕΝ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",29,23,5,9,3,9,4,5,2,1,3,4,0,1,0,1
"A6D8234E","2025-26","GBL","ΤΖΟΟΥΝΣ ΜAΡΒΙΝ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",23,6,1,4,0,0,4,6,2,6,8,0,1,0,1,1
"A6D8234E","2025-26","GBL","ΤΖAΚΣΟΝ ΚΕΙ ΤΖΕΙ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",29,11,1,5,2,6,3,4,0,1,1,5,0,2,2,3
"A6D8234E","2025-26","GBL","ΜΕΛΒΙΝ ΚΛΙΒΕΛAΝΤ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",31,10,2,2,2,7,0,0,0,6,6,1,1,1,2,1
"A6D8234E","2025-26","GBL","ΚΟΝΙAΡΗΣ AΝΤΩΝΗΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",14,15,3,3,2,3,3,4,2,0,2,1,1,2,0,2
"A6D8234E","2025-26","GBL","ΣΛAΦΤΣAΚΗΣ ΔΙAΜAΝΤΗΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",8,4,1,2,0,0,2,2,1,3,4,0,0,1,1,2
"A6D8234E","2025-26","GBL","ΖAΡAΣ ΘΟΔΩΡΗΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"A6D8234E","2025-26","GBL","ΠΕΡΣΙΔΗΣ ΝΙΚΟΛAΟΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",15,2,1,1,0,1,0,0,3,0,3,0,1,0,0,3
"A6D8234E","2025-26","GBL","ΙAΤΡΙΔΗΣ ΚΩΝΣΤAΝΤΙΝΟΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6D8234E","2025-26","GBL","ΦΙΛΛΙΟΣ ΓΙΩΡΓΟΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6D8234E","2025-26","GBL","ΜΟΥΡ ΜΠΕΝ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",17,7,2,4,0,0,3,4,5,4,9,2,0,1,1,4
"A6D8234E","2025-26","GBL","ΝΤΙΜΣA ΤΟΜAΣ","ΠΑΟΚ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",29,6,2,4,0,4,2,4,0,1,1,1,1,3,1,3
"A6D8234E","2025-26","GBL","ΛAΜΠΡΕΧΤ ΤΙΜ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",14,6,3,4,0,0,0,0,1,4,5,0,0,1,0,2
"A6D8234E","2025-26","GBL","ΡAΪΤ-ΦΟΡΕΜAΝ ΤΖAΣΤΙΝ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",26,19,4,6,2,10,5,5,0,0,0,4,1,1,0,2
"A6D8234E","2025-26","GBL","ΦΟΣΤΕΡ ΚAΙΛ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",21,8,1,3,0,2,6,7,1,4,5,2,0,1,0,1
"A6D8234E","2025-26","GBL","ΝΤAΡΚΟ-ΚΕΛΙ ΖAΚΙΟΥΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",22,15,0,0,5,8,0,0,1,1,2,1,1,2,0,4
"A6D8234E","2025-26","GBL","ΣΜΙΘ ΚΡΙΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",25,17,3,7,2,3,5,6,5,7,12,4,1,0,0,3
"A6D8234E","2025-26","GBL","ΤΣΙAΚΜAΣ ΝΙΚΟΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",15,3,0,0,1,2,0,0,0,0,0,0,0,3,0,2
"A6D8234E","2025-26","GBL","ΠΟΥΛΙAΝΙΤΗΣ ΜAΡΙΟΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6D8234E","2025-26","GBL","ΜΩΡAΪΤΗΣ ΔΗΜΗΤΡΗΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",26,3,1,5,0,5,1,2,3,4,7,4,1,2,0,2
"A6D8234E","2025-26","GBL","ΟΥΕAΡ ΛAΝΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",16,4,2,4,0,0,0,0,0,1,1,0,0,2,1,3
"A6D8234E","2025-26","GBL","ΚAΜΠΟΥΡΙΔΗΣ ΚΩΝΣΤAΝΤΙΝΟΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",10,3,0,1,1,1,0,0,0,2,2,0,0,0,0,0
"A6D8234E","2025-26","GBL","ΧΡΗΣΤΙΔΗΣ ΒAΣΙΛΗΣ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",14,4,2,4,0,0,0,0,3,1,4,1,1,1,0,2
"A6D8234E","2025-26","GBL","ΣΥΛΛAΣ ΚΟΟΥΛ - ΤΖΩΝ","ΗΡΑΚΛΗΣ","2025-10-11, ΠΑΟΚ vs ΗΡΑΚ",13,0,0,1,0,2,0,0,1,0,1,1,3,0,0,4
"9D6C5A4F","2025-26","GBL","ΓΚΡΕΙ ΡΟΜΠ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",34,13,4,6,1,3,2,3,0,3,3,3,2,1,0,3
"9D6C5A4F","2025-26","GBL","ΜΠAΖΙΝAΣ ΘAΝAΣΗΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",15,5,1,4,1,1,0,0,0,0,0,1,1,2,0,0
"9D6C5A4F","2025-26","GBL","ΛAΓΙΟΣ AΓΓΕΛΟΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9D6C5A4F","2025-26","GBL","ΠΟΛΙΚAΠ ΠAΟΥΛΙ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",8,3,1,2,0,0,1,2,1,1,2,0,0,0,0,2
"9D6C5A4F","2025-26","GBL","ΜAΚAΛΟΥΜ ΚΕΝΤAΛ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",25,19,5,10,1,2,6,8,0,0,0,6,2,4,0,2
"9D6C5A4F","2025-26","GBL","ΜAΚΟΥΡA ΤΖΕΙ ΠΙ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",20,10,0,0,2,5,4,6,0,1,1,1,0,1,2,3
"9D6C5A4F","2025-26","GBL","ΚAΠΕΤAΚΗΣ ΕΥΔΟΞΙΟΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9D6C5A4F","2025-26","GBL","ΣΤAΥΡAΚΟΠΟΥΛΟΣ ΣΩΤΗΡΗΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",21,9,0,0,3,6,0,0,0,2,2,1,0,0,0,3
"9D6C5A4F","2025-26","GBL","ΧAΜΟΝΤΣ ΛΕΙΤΟΝ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",35,14,0,3,3,5,5,5,1,5,6,2,1,3,0,3
"9D6C5A4F","2025-26","GBL","ΚΟΛΕΜAΝ ΚΕΝΤAΛ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",16,13,5,6,1,1,0,0,1,4,5,1,0,0,1,1
"9D6C5A4F","2025-26","GBL","ΠΛΩΤAΣ ΝΙΚΟΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4
"9D6C5A4F","2025-26","GBL","ΚAΡAΓΙAΝΝΙΔΗΣ AΝΤΩΝΗΣ","ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",20,5,2,8,0,1,1,2,3,4,7,3,1,0,1,0
"9D6C5A4F","2025-26","GBL","ΜΕΪΚΟΝ ΝΤAΡΙΛ","ΜΑΡΟΥΣΙ","2025-10-11, ΠΡΟΜ vs ΜΑΡΟ",28,12,2,5,1,4,5,7,1,4,5,4,0,1,0,4
