GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,CODE,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
37,2025-26,Eurocup,DEVON DOTSON,BES,BES,"2025-10-21, ULM vs BES",26,12,6,11,0,2,0,0,4,0,4,4,2,2,0,2
37,2025-26,Eurocup,ISMAEL KAMAGATE,BES,BES,"2025-10-21, ULM vs BES",21,13,5,6,0,0,3,4,4,4,8,1,0,2,2,1
37,2025-26,Eurocup,BERK UGURLU,BES,BES,"2025-10-21, ULM vs BES",21,7,2,2,1,2,0,0,1,0,1,6,1,0,0,3
37,2025-26,Eurocup,CONOR MORGAN,BES,BES,"2025-10-21, ULM vs BES",15,15,0,1,4,5,3,4,1,2,3,2,1,0,0,4
37,2025-26,Eurocup,BRYNTON LEMAR,BES,BES,"2025-10-21, ULM vs BES",22,5,2,3,0,3,1,3,0,2,2,2,0,0,0,1
37,2025-26,Eurocup,CANBERK KUS,BES,BES,"2025-10-21, ULM vs BES",10,1,0,1,0,1,1,2,0,1,1,0,2,1,0,1
37,2025-26,Eurocup,ANTHONY BROWN,BES,BES,"2025-10-21, ULM vs BES",29,19,1,2,5,11,2,2,4,1,5,4,1,3,1,3
37,2025-26,Eurocup,VITTO BROWN,BES,BES,"2025-10-21, ULM vs BES",22,9,1,4,1,1,4,4,1,1,2,1,0,3,0,4
37,2025-26,Eurocup,ANTE ZIZIC,BES,BES,"2025-10-21, ULM vs BES",15,11,4,5,0,0,3,5,2,2,4,1,0,1,0,0
38,2025-26,Eurocup,DARIUS MCGHEE,BOU,BOU,"2025-10-22, BOU vs LKB",24,12,3,4,2,5,0,0,0,0,0,6,2,1,0,1
38,2025-26,Eurocup,VINCENT MITCHELL,BOU,BOU,"2025-10-22, BOU vs LKB",20,5,1,4,1,3,0,0,4,2,6,1,0,0,0,5
38,2025-26,Eurocup,ASSEMIAN MOULARE,BOU,BOU,"2025-10-22, BOU vs LKB",21,13,5,8,1,4,0,0,2,0,2,0,1,0,0,1
38,2025-26,Eurocup,KHADIM KANE,BOU,BOU,"2025-10-22, BOU vs LKB",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,2025-26,Eurocup,ANTONY LABANCA,BOU,BOU,"2025-10-22, BOU vs LKB",23,18,0,1,6,8,0,0,0,0,0,3,0,0,0,2
38,2025-26,Eurocup,WILL MCDOWELL-WHITE,BOU,BOU,"2025-10-22, BOU vs LKB",22,11,1,1,3,4,0,0,2,0,2,5,3,0,0,3
38,2025-26,Eurocup,JUWAN EKANGA,BOU,BOU,"2025-10-22, BOU vs LKB",4,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0
38,2025-26,Eurocup,BOTH GACH,BOU,BOU,"2025-10-22, BOU vs LKB",23,9,0,1,2,4,3,4,5,1,6,1,0,2,0,0
38,2025-26,Eurocup,YVANN MBAYA,BOU,BOU,"2025-10-22, BOU vs LKB",22,12,5,5,0,0,2,3,3,2,5,2,1,1,0,1
38,2025-26,Eurocup,ISAAC GUEDEGBE,BOU,BOU,"2025-10-22, BOU vs LKB",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,2025-26,Eurocup,RICARDO LINDO,BOU,BOU,"2025-10-22, BOU vs LKB",25,7,3,8,0,1,1,2,4,5,9,1,2,0,0,2
38,2025-26,Eurocup,KEVIN KOKILA,BOU,BOU,"2025-10-22, BOU vs LKB",11,3,1,4,0,0,1,2,2,1,3,0,0,2,0,4
38,2025-26,Eurocup,JAMEL MORRIS,LKB,LKB,"2025-10-22, BOU vs LKB",24,4,1,4,0,2,2,3,1,0,1,1,0,5,0,5
38,2025-26,Eurocup,DOVIS BICKAUSKIS,LKB,LKB,"2025-10-22, BOU vs LKB",20,5,2,3,0,0,1,2,1,1,2,3,0,1,0,1
38,2025-26,Eurocup,KRISTIAN KULLAMAE,LKB,LKB,"2025-10-22, BOU vs LKB",29,11,2,3,2,6,1,2,6,0,6,1,1,5,0,2
38,2025-26,Eurocup,VYTENIS LIPKEVICIUS,LKB,LKB,"2025-10-22, BOU vs LKB",26,10,1,2,2,4,2,2,2,0,2,1,1,0,0,4
38,2025-26,Eurocup,GABRIELIUS MALDUNAS,LKB,LKB,"2025-10-22, BOU vs LKB",20,1,0,2,0,0,1,2,4,2,6,1,0,0,0,1
38,2025-26,Eurocup,AUGUSTINE RUBIT,LKB,LKB,"2025-10-22, BOU vs LKB",25,16,6,11,0,1,4,4,0,0,0,1,1,0,0,1
38,2025-26,Eurocup,NOJUS KULIESA,LKB,LKB,"2025-10-22, BOU vs LKB",8,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0
38,2025-26,Eurocup,DANIELIUS LAVRINOVICIUS,LKB,LKB,"2025-10-22, BOU vs LKB",16,5,1,3,1,4,0,0,0,1,1,1,0,1,0,5
38,2025-26,Eurocup,PAULIUS DANUSEVICIUS,LKB,LKB,"2025-10-22, BOU vs LKB",33,10,2,4,2,5,0,2,4,2,6,1,0,2,2,3
39,2025-26,Eurocup,RASHEED SULAIMON,BUD,BUD,"2025-10-22, BUD vs NIO",19,13,3,5,2,4,1,2,4,0,4,7,0,3,0,1
39,2025-26,Eurocup,FLETCHER MAGEE,BUD,BUD,"2025-10-22, BUD vs NIO",24,15,2,4,3,7,2,2,2,0,2,1,0,1,0,1
39,2025-26,Eurocup,SKYLAR MAYS,BUD,BUD,"2025-10-22, BUD vs NIO",20,8,1,7,2,4,0,0,3,1,4,4,3,1,0,1
39,2025-26,Eurocup,JAMES THOMPSON,BUD,BUD,"2025-10-22, BUD vs NIO",11,9,3,4,0,0,3,4,0,0,0,1,1,1,0,4
39,2025-26,Eurocup,ANDRIJA SLAVKOVIC,BUD,BUD,"2025-10-22, BUD vs NIO",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,2025-26,Eurocup,NIKOLA TANASKOVIC,BUD,BUD,"2025-10-22, BUD vs NIO",17,6,3,6,0,0,0,2,5,2,7,1,1,1,0,2
39,2025-26,Eurocup,YOGI FERRELL,BUD,BUD,"2025-10-22, BUD vs NIO",20,2,1,3,0,1,0,0,0,0,0,1,0,2,0,0
39,2025-26,Eurocup,DORDIJE JOVANOVIC,BUD,BUD,"2025-10-22, BUD vs NIO",18,6,1,2,0,1,4,4,5,1,6,1,0,1,0,2
39,2025-26,Eurocup,JUWAN MORGAN,BUD,BUD,"2025-10-22, BUD vs NIO",18,6,2,2,0,0,2,3,5,0,5,4,3,3,0,3
39,2025-26,Eurocup,JERRY BOUTSIELE,BUD,BUD,"2025-10-22, BUD vs NIO",21,8,3,5,0,0,2,2,2,2,4,1,0,2,2,1
39,2025-26,Eurocup,ZORAN NIKOLIC,BUD,BUD,"2025-10-22, BUD vs NIO",7,2,1,2,0,0,0,0,1,1,2,0,0,1,0,2
39,2025-26,Eurocup,AXEL BOUTEILLE,BUD,BUD,"2025-10-22, BUD vs NIO",19,16,5,5,2,2,0,0,1,0,1,3,0,0,1,1
39,2025-26,Eurocup,NATE WATSON,NIO,NIO,"2025-10-22, BUD vs NIO",19,4,1,2,0,0,2,4,2,1,3,0,3,1,1,5
39,2025-26,Eurocup,MARKEL STARKS,NIO,NIO,"2025-10-22, BUD vs NIO",18,2,1,5,0,2,0,0,1,0,1,4,0,3,0,0
39,2025-26,Eurocup,GEORGE PAPAS,NIO,NIO,"2025-10-22, BUD vs NIO",22,11,1,1,3,8,0,0,3,0,3,3,2,2,0,0
39,2025-26,Eurocup,MICHALIS LOUNTZIS,NIO,NIO,"2025-10-22, BUD vs NIO",31,12,5,7,0,2,2,2,3,1,4,0,2,3,0,2
39,2025-26,Eurocup,GIORGOS TSALMPOURIS,NIO,NIO,"2025-10-22, BUD vs NIO",13,7,2,4,1,4,0,0,0,0,0,1,0,1,0,1
39,2025-26,Eurocup,SOTIRIS OIKONOMOPOULOS,NIO,NIO,"2025-10-22, BUD vs NIO",6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
39,2025-26,Eurocup,MATT LEWIS,NIO,NIO,"2025-10-22, BUD vs NIO",21,13,4,4,1,3,2,2,1,2,3,2,0,0,0,1
39,2025-26,Eurocup,TYLER WAHL,NIO,NIO,"2025-10-22, BUD vs NIO",16,2,1,3,0,1,0,0,2,2,4,1,0,0,1,2
39,2025-26,Eurocup,JACKSON KREUSER,NIO,NIO,"2025-10-22, BUD vs NIO",26,12,2,3,2,6,2,2,2,0,2,1,1,3,2,4
39,2025-26,Eurocup,ANDREAS PATRIKIS,NIO,NIO,"2025-10-22, BUD vs NIO",6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
39,2025-26,Eurocup,NIKOS GKIKAS,NIO,NIO,"2025-10-22, BUD vs NIO",22,0,0,1,0,2,0,0,2,0,2,4,1,2,0,3
40,2025-26,Eurocup,DJ STEWARD,TRN,TRN,"2025-10-22, TRN vs TTK",29,11,3,8,1,6,2,2,4,0,4,2,2,3,0,0
40,2025-26,Eurocup,DEVANTE JONES,TRN,TRN,"2025-10-22, TRN vs TTK",25,8,2,5,1,3,1,2,1,1,2,4,0,2,0,4
40,2025-26,Eurocup,CHEICKH NIANG,TRN,TRN,"2025-10-22, TRN vs TTK",23,6,2,5,0,4,2,4,4,1,5,0,0,1,1,2
40,2025-26,Eurocup,MATAS JOGELA,TRN,TRN,"2025-10-22, TRN vs TTK",19,8,1,2,2,4,0,0,1,0,1,4,0,1,0,1
40,2025-26,Eurocup,TOTO FORRAY,TRN,TRN,"2025-10-22, TRN vs TTK",9,2,1,2,0,2,0,0,0,0,0,1,0,0,0,1
40,2025-26,Eurocup,THEO AIRHIENBUWA,TRN,TRN,"2025-10-22, TRN vs TTK",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,2025-26,Eurocup,SELOM MAWUGBE,TRN,TRN,"2025-10-22, TRN vs TTK",21,6,2,3,0,0,2,4,2,1,3,1,1,3,1,3
40,2025-26,Eurocup,PEYTON ALDRIDGE,TRN,TRN,"2025-10-22, TRN vs TTK",21,5,1,1,1,2,0,0,6,2,8,1,0,1,2,2
40,2025-26,Eurocup,ANDREJ JAKIMOVSKI,TRN,TRN,"2025-10-22, TRN vs TTK",21,8,3,7,0,2,2,2,6,3,9,0,1,2,0,3
40,2025-26,Eurocup,JORDAN BAYEHE,TRN,TRN,"2025-10-22, TRN vs TTK",19,6,2,4,0,0,2,2,1,1,2,0,0,4,0,3
40,2025-26,Eurocup,PATRICK HASSAN,TRN,TRN,"2025-10-22, TRN vs TTK",13,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
40,2025-26,Eurocup,MICHAEL JADEN DEVOE,TTK,TTK,"2025-10-22, TRN vs TTK",22,14,2,6,2,3,4,4,5,0,5,1,3,3,0,2
40,2025-26,Eurocup,KYLE ALLMAN,TTK,TTK,"2025-10-22, TRN vs TTK",28,11,2,7,1,3,4,6,3,0,3,4,0,2,0,2
40,2025-26,Eurocup,BERKAN DURMAZ,TTK,TTK,"2025-10-22, TRN vs TTK",19,7,2,4,1,2,0,0,1,1,2,3,0,2,0,3
40,2025-26,Eurocup,KYLE ALEXANDER,TTK,TTK,"2025-10-22, TRN vs TTK",22,6,3,7,0,0,0,2,3,2,5,2,0,1,0,3
40,2025-26,Eurocup,JORDAN USHER,TTK,TTK,"2025-10-22, TRN vs TTK",34,13,6,8,0,3,1,1,5,2,7,3,2,1,0,2
40,2025-26,Eurocup,JALEEN SMITH,TTK,TTK,"2025-10-22, TRN vs TTK",22,12,2,3,2,5,2,2,1,0,1,0,2,1,0,3
40,2025-26,Eurocup,MARKO SIMONOVIC,TTK,TTK,"2025-10-22, TRN vs TTK",11,2,0,0,0,1,2,2,2,1,3,0,1,3,1,1
40,2025-26,Eurocup,DOGUS OZDEMIROGLU,TTK,TTK,"2025-10-22, TRN vs TTK",19,3,0,1,0,3,3,3,2,1,3,6,0,1,0,1
40,2025-26,Eurocup,YAVUZ GULTEKIN,TTK,TTK,"2025-10-22, TRN vs TTK",3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
40,2025-26,Eurocup,KRIS BANKSTON,TTK,TTK,"2025-10-22, TRN vs TTK",18,12,5,7,0,0,2,2,3,2,5,0,0,0,1,2
41,2025-26,Eurocup,ALEKSANDER WISNIEWSKI,WRO,WRO,"2025-10-29, WRO vs VNC",10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41,2025-26,Eurocup,BLAZEJ KULIKOWSKI,WRO,WRO,"2025-10-29, WRO vs VNC",15,3,0,1,1,3,0,0,1,0,1,1,0,0,0,1
41,2025-26,Eurocup,MAKSYMILIAN LENIEC,WRO,WRO,"2025-10-29, WRO vs VNC",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,2025-26,Eurocup,JAKUB URBANIAK,WRO,WRO,"2025-10-29, WRO vs VNC",28,7,3,4,0,2,1,2,5,0,5,1,2,0,1,3
41,2025-26,Eurocup,NOAH KIRKWOOD,WRO,WRO,"2025-10-29, WRO vs VNC",28,22,5,6,4,6,0,0,4,0,4,5,0,5,0,1
41,2025-26,Eurocup,AJDIN PENAVA,WRO,WRO,"2025-10-29, WRO vs VNC",27,22,6,10,2,3,4,5,2,4,6,2,0,2,0,3
41,2025-26,Eurocup,TYMOTEUSZ STERNICKI,WRO,WRO,"2025-10-29, WRO vs VNC",15,3,0,1,1,2,0,0,1,1,2,1,0,0,0,1
41,2025-26,Eurocup,KADRE GRAY,WRO,WRO,"2025-10-29, WRO vs VNC",27,20,4,8,1,3,9,10,3,0,3,5,0,3,0,3
41,2025-26,Eurocup,WOJCIECH SIEMBIGA,WRO,WRO,"2025-10-29, WRO vs VNC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2025-26,Eurocup,BLAZEJ CZERNIEWICZ,WRO,WRO,"2025-10-29, WRO vs VNC",9,2,1,1,0,2,0,0,1,0,1,0,0,0,0,3
41,2025-26,Eurocup,ISSUF SANON,WRO,WRO,"2025-10-29, WRO vs VNC",20,3,0,5,0,1,3,3,3,0,3,5,1,3,0,1
41,2025-26,Eurocup,JARED COLEMAN -JONES,WRO,WRO,"2025-10-29, WRO vs VNC",17,10,2,5,2,2,0,0,3,1,4,0,0,0,0,4
41,2025-26,Eurocup,AMEDEO TESSITORI,VNC,VNC,"2025-10-29, WRO vs VNC",18,9,2,6,0,0,5,6,2,3,5,3,0,0,1,1
41,2025-26,Eurocup,RJ COLE,VNC,VNC,"2025-10-29, WRO vs VNC",24,13,3,5,1,3,4,4,1,1,2,6,0,1,0,0
41,2025-26,Eurocup,CHRIS HORTON,VNC,VNC,"2025-10-29, WRO vs VNC",20,8,4,8,0,0,0,0,3,2,5,2,1,1,2,0
41,2025-26,Eurocup,GIOVANNI DE NICOLAO,VNC,VNC,"2025-10-29, WRO vs VNC",5,3,0,0,1,1,0,0,0,0,0,1,0,0,0,3
41,2025-26,Eurocup,LEONARDO CANDI,VNC,VNC,"2025-10-29, WRO vs VNC",11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
41,2025-26,Eurocup,KY BOWMAN,VNC,VNC,"2025-10-29, WRO vs VNC",19,10,2,4,1,3,3,3,2,0,2,3,0,0,0,2
41,2025-26,Eurocup,CARL WHEATLE,VNC,VNC,"2025-10-29, WRO vs VNC",17,8,1,1,2,2,0,0,4,0,4,1,2,2,0,4
41,2025-26,Eurocup,STEFAN NIKOLIC,VNC,VNC,"2025-10-29, WRO vs VNC",16,7,2,5,0,0,3,3,1,1,2,1,1,0,0,1
41,2025-26,Eurocup,JORDAN PARKS,VNC,VNC,"2025-10-29, WRO vs VNC",28,13,3,5,1,3,4,5,1,1,2,1,2,1,2,3
41,2025-26,Eurocup,KYLE WILTJER,VNC,VNC,"2025-10-29, WRO vs VNC",22,15,5,9,1,3,2,2,3,1,4,2,0,0,1,1
41,2025-26,Eurocup,DENZEL VALENTINE,VNC,VNC,"2025-10-29, WRO vs VNC",21,18,0,1,6,10,0,0,4,0,4,4,2,3,0,2
42,2025-26,Eurocup,CARLOS STEWART,HAM,HAM,"2025-10-28, HAM vs CLU",13,11,3,6,1,2,2,2,0,0,0,1,2,0,0,0
42,2025-26,Eurocup,LEONARD THORPE,HAM,HAM,"2025-10-28, HAM vs CLU",27,18,6,10,0,1,6,6,3,0,3,6,0,5,0,1
42,2025-26,Eurocup,ZSOMBOR MARONKA,HAM,HAM,"2025-10-28, HAM vs CLU",21,8,2,4,1,4,1,1,2,0,2,1,0,1,0,0
42,2025-26,Eurocup,JANNE MUELLER,HAM,HAM,"2025-10-28, HAM vs CLU",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
42,2025-26,Eurocup,JP TOKOTO,HAM,HAM,"2025-10-28, HAM vs CLU",4,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0
42,2025-26,Eurocup,JARED GREY,HAM,HAM,"2025-10-28, HAM vs CLU",14,2,0,2,0,1,2,2,2,0,2,0,1,2,0,4
42,2025-26,Eurocup,NIKLAS WIMBERG,HAM,HAM,"2025-10-28, HAM vs CLU",20,2,1,4,0,2,0,0,0,1,1,2,1,2,1,1
42,2025-26,Eurocup,JUSTIN EDLER DAVIS,HAM,HAM,"2025-10-28, HAM vs CLU",25,6,0,1,2,5,0,0,4,0,4,0,0,2,0,2
42,2025-26,Eurocup,KENNETH OGBE,HAM,HAM,"2025-10-28, HAM vs CLU",7,0,0,1,0,1,0,0,2,0,2,1,0,0,0,0
42,2025-26,Eurocup,ERIC REED,HAM,HAM,"2025-10-28, HAM vs CLU",26,8,1,2,2,6,0,0,2,1,3,3,0,1,0,3
42,2025-26,Eurocup,BENEDIKT TURUDIC,HAM,HAM,"2025-10-28, HAM vs CLU",11,4,2,3,0,0,0,0,3,1,4,1,2,3,0,1
42,2025-26,Eurocup,ZACHARIE PERRIN,HAM,HAM,"2025-10-28, HAM vs CLU",26,17,7,10,0,0,3,5,3,4,7,1,1,0,1,2
42,2025-26,Eurocup,KAREL GUZMAN,CLU,CLU,"2025-10-28, HAM vs CLU",22,11,1,2,3,7,0,0,3,0,3,1,3,1,0,2
42,2025-26,Eurocup,IVERSON MOLINAR,CLU,CLU,"2025-10-28, HAM vs CLU",23,9,4,9,0,1,1,1,0,0,0,3,1,2,0,0
42,2025-26,Eurocup,SAULIUS KULVIETIS,CLU,CLU,"2025-10-28, HAM vs CLU",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
42,2025-26,Eurocup,DUSAN MILETIC,CLU,CLU,"2025-10-28, HAM vs CLU",19,15,7,11,0,0,1,2,5,1,6,1,1,1,3,0
42,2025-26,Eurocup,DARON RUSSELL,CLU,CLU,"2025-10-28, HAM vs CLU",29,26,4,7,5,10,3,7,5,0,5,4,1,5,0,1
42,2025-26,Eurocup,TREY WOODBURY,CLU,CLU,"2025-10-28, HAM vs CLU",21,9,1,3,2,3,1,2,1,0,1,1,1,2,0,2
42,2025-26,Eurocup,NATHAN MENSAH,CLU,CLU,"2025-10-28, HAM vs CLU",21,6,3,3,0,0,0,0,6,1,7,1,0,1,3,4
42,2025-26,Eurocup,PATRICK RICHARD,CLU,CLU,"2025-10-28, HAM vs CLU",18,6,0,0,2,4,0,0,2,1,3,5,1,2,0,1
42,2025-26,Eurocup,JEFFERY TAYLOR,CLU,CLU,"2025-10-28, HAM vs CLU",19,4,2,2,0,3,0,0,4,2,6,3,1,1,0,5
42,2025-26,Eurocup,MITCHELL CREEK,CLU,CLU,"2025-10-28, HAM vs CLU",24,9,4,4,0,1,1,2,3,2,5,3,0,1,0,1
43,2025-26,Eurocup,DJ STEWART,LJU,LJU,"2025-10-29, LJU vs KLA",30,14,5,10,1,3,1,3,3,3,6,0,3,3,0,3
43,2025-26,Eurocup,UMOJA GIBSON,LJU,LJU,"2025-10-29, LJU vs KLA",28,17,3,7,1,4,8,10,2,1,3,8,1,3,0,4
43,2025-26,Eurocup,JOSEPH GIRARD III,LJU,LJU,"2025-10-29, LJU vs KLA",18,9,0,1,2,5,3,4,0,2,2,2,0,1,0,4
43,2025-26,Eurocup,ROK RADOVIC,LJU,LJU,"2025-10-29, LJU vs KLA",19,3,1,4,0,0,1,2,0,2,2,1,1,1,0,3
43,2025-26,Eurocup,ALEKSEJ NIKOLIC,LJU,LJU,"2025-10-29, LJU vs KLA",32,19,2,4,3,8,6,7,3,1,4,6,2,1,0,1
43,2025-26,Eurocup,JAKA BLAZIC,LJU,LJU,"2025-10-29, LJU vs KLA",6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3
43,2025-26,Eurocup,MIHA CERKVENIK,LJU,LJU,"2025-10-29, LJU vs KLA",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2025-26,Eurocup,DAVID SKARA,LJU,LJU,"2025-10-29, LJU vs KLA",32,17,5,6,2,2,1,2,3,2,5,1,2,1,1,2
43,2025-26,Eurocup,ZIGA DANEU,LJU,LJU,"2025-10-29, LJU vs KLA",3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
43,2025-26,Eurocup,THOMAS KENNEDY,LJU,LJU,"2025-10-29, LJU vs KLA",30,10,3,6,0,0,4,8,3,0,3,2,1,0,0,4
43,2025-26,Eurocup,HARRISON CLEARY,KLA,KLA,"2025-10-29, LJU vs KLA",6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4
43,2025-26,Eurocup,DONATAS TAROLIS,KLA,KLA,"2025-10-29, LJU vs KLA",27,6,1,2,0,0,4,6,5,0,5,2,1,0,0,2
43,2025-26,Eurocup,RIHARDS LOMAZS,KLA,KLA,"2025-10-29, LJU vs KLA",29,25,4,6,4,7,5,5,2,0,2,2,1,5,0,3
43,2025-26,Eurocup,MINDAUGAS GIRDZIUNAS,KLA,KLA,"2025-10-29, LJU vs KLA",21,16,1,2,4,7,2,3,1,1,2,1,1,1,0,3
43,2025-26,Eurocup,MARTYNAS PACEVICIUS,KLA,KLA,"2025-10-29, LJU vs KLA",8,6,3,3,0,0,0,1,2,0,2,0,0,0,0,4
43,2025-26,Eurocup,VITALIJUS KOZYS,KLA,KLA,"2025-10-29, LJU vs KLA",19,6,0,1,2,3,0,0,2,1,3,0,1,0,1,2
43,2025-26,Eurocup,ARNAS VELICKA,KLA,KLA,"2025-10-29, LJU vs KLA",33,11,1,4,2,6,3,3,1,0,1,8,1,7,0,3
43,2025-26,Eurocup,ARNAS BERUCKA,KLA,KLA,"2025-10-29, LJU vs KLA",13,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2
43,2025-26,Eurocup,ZANE WATERMAN,KLA,KLA,"2025-10-29, LJU vs KLA",19,6,3,3,0,3,0,0,4,1,5,1,0,3,0,5
43,2025-26,Eurocup,JAMES KARNIK,KLA,KLA,"2025-10-29, LJU vs KLA",24,18,5,5,1,1,5,5,4,4,8,0,0,0,0,2
44,2025-26,Eurocup,KAODIRICHI AKOBUNDU-EHIOGU,MAN,MAN,"2025-10-29, MAN vs BAH",14,8,3,4,0,0,2,2,1,2,3,0,0,1,0,0
44,2025-26,Eurocup,HUGO BENITEZ,MAN,MAN,"2025-10-29, MAN vs BAH",22,10,5,10,0,3,0,0,1,0,1,1,0,0,0,3
44,2025-26,Eurocup,MAX GASPA,MAN,MAN,"2025-10-29, MAN vs BAH",11,3,1,3,0,1,1,2,1,1,2,1,0,0,0,2
44,2025-26,Eurocup,ALEX REYES,MAN,MAN,"2025-10-29, MAN vs BAH",20,13,2,2,1,5,6,8,3,0,3,1,0,2,0,2
44,2025-26,Eurocup,AGUSTIN UBAL,MAN,MAN,"2025-10-29, MAN vs BAH",18,15,5,6,0,0,5,7,5,0,5,1,2,2,0,2
44,2025-26,Eurocup,MARCIS STEINBERGS,MAN,MAN,"2025-10-29, MAN vs BAH",23,3,0,0,1,5,0,0,1,0,1,1,0,1,0,0
44,2025-26,Eurocup,GUSTAV KNUDSEN,MAN,MAN,"2025-10-29, MAN vs BAH",13,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5
44,2025-26,Eurocup,LOUIS OLINDE,MAN,MAN,"2025-10-29, MAN vs BAH",17,4,1,2,0,3,2,2,1,0,1,0,0,0,1,3
44,2025-26,Eurocup,RETIN OBASOHAN,MAN,MAN,"2025-10-29, MAN vs BAH",19,2,0,1,0,2,2,2,1,1,2,3,0,1,0,0
44,2025-26,Eurocup,GRANT GOLDEN,MAN,MAN,"2025-10-29, MAN vs BAH",19,9,3,5,0,0,3,4,2,0,2,4,0,1,0,2
44,2025-26,Eurocup,ARCHANGE IZAW-BOLAVIE,MAN,MAN,"2025-10-29, MAN vs BAH",7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
44,2025-26,Eurocup,DANI PEREZ,MAN,MAN,"2025-10-29, MAN vs BAH",15,0,0,1,0,3,0,0,0,0,0,4,0,0,0,3
44,2025-26,Eurocup,CALEB HOMESLEY,BAH,BAH,"2025-10-29, MAN vs BAH",20,14,4,4,2,3,0,2,4,0,4,1,1,0,0,2
44,2025-26,Eurocup,BALSA KOPRIVICA,BAH,BAH,"2025-10-29, MAN vs BAH",10,3,0,2,0,0,3,4,3,1,4,0,0,2,0,2
44,2025-26,Eurocup,MATTHEW MITCHELL,BAH,BAH,"2025-10-29, MAN vs BAH",20,1,0,2,0,1,1,4,3,0,3,1,0,2,0,3
44,2025-26,Eurocup,FURKAN HALTALI,BAH,BAH,"2025-10-29, MAN vs BAH",12,8,3,3,0,0,2,2,2,2,4,1,0,0,2,1
44,2025-26,Eurocup,MALACHI FLYNN,BAH,BAH,"2025-10-29, MAN vs BAH",25,16,4,6,2,5,2,4,5,0,5,5,0,1,0,2
44,2025-26,Eurocup,MATEUSZ PONITKA,BAH,BAH,"2025-10-29, MAN vs BAH",19,1,0,1,0,1,1,2,4,1,5,1,2,0,0,2
44,2025-26,Eurocup,ISMET AKPINAR,BAH,BAH,"2025-10-29, MAN vs BAH",5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,2025-26,Eurocup,TYLER CAVANAUGH,BAH,BAH,"2025-10-29, MAN vs BAH",21,2,0,1,0,0,2,2,4,1,5,0,0,2,0,4
44,2025-26,Eurocup,TREVION WILLIAMS,BAH,BAH,"2025-10-29, MAN vs BAH",18,14,7,9,0,0,0,0,2,3,5,2,2,4,0,3
44,2025-26,Eurocup,KENAN SIPAHI,BAH,BAH,"2025-10-29, MAN vs BAH",15,5,1,4,0,1,3,4,1,1,2,3,0,1,0,0
44,2025-26,Eurocup,GOKTUG BAS,BAH,BAH,"2025-10-29, MAN vs BAH",16,0,0,0,0,2,0,0,0,2,2,2,2,1,1,3
44,2025-26,Eurocup,HUNTER HALE,BAH,BAH,"2025-10-29, MAN vs BAH",19,17,3,5,3,7,2,3,2,0,2,2,0,2,0,3
45,2025-26,Eurocup,JUSTIN SMITH,JER,JER,"2025-10-28, JER vs ARI",19,18,8,11,0,0,2,5,1,2,3,1,0,1,1,2
45,2025-26,Eurocup,JARED HARPER,JER,JER,"2025-10-28, JER vs ARI",30,18,1,2,1,2,13,14,4,0,4,9,2,1,0,1
45,2025-26,Eurocup,KHADEEN CARRINGTON,JER,JER,"2025-10-28, JER vs ARI",26,18,2,2,4,6,2,2,1,0,1,1,1,0,0,2
45,2025-26,Eurocup,AUSTIN WILEY,JER,JER,"2025-10-28, JER vs ARI",18,4,2,4,0,0,0,0,5,1,6,0,1,2,1,3
45,2025-26,Eurocup,CASSIUS WINSTON,JER,JER,"2025-10-28, JER vs ARI",19,13,3,6,1,2,4,5,1,0,1,5,2,3,0,5
45,2025-26,Eurocup,ROI HUBER,JER,JER,"2025-10-28, JER vs ARI",4,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0
